Domain Name,Domain Type,Agency,City,State,Status,Last Payment Date,Expiration Date
NYASSEMBLY.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,10-Mar-15,8-Jun-16
NYC-NY.GOV,State/Local Govt,Non-Federal Agency,Brooklyn,NY,ACTIVE,1-Aug-14,30-Sep-15
NYC.GOV,State/Local Govt,Non-Federal Agency,Brooklyn,NY,ACTIVE,1-Aug-14,30-Sep-15
NYCOURTHELP.GOV,State/Local Govt,Non-Federal Agency,Troy,NY,ACTIVE,5-Sep-14,30-Sep-15
NYCOURTS.GOV,State/Local Govt,Non-Federal Agency,Troy,NY,ACTIVE,5-Sep-14,16-Sep-15
NYGOVOFFICE.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,3-Mar-15,24-Aug-15
NYHALLOFGOVERNORS.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,13-Jul-11,13-Jul-12
NYHEALTH.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,10-Dec-14,20-Dec-15
NYHOUSINGSEARCH.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,4-Nov-14,14-Nov-15
NYJUROR.GOV,State/Local Govt,Non-Federal Agency,New York,NY,ACTIVE,5-Sep-14,22-Sep-15
NYOPENFORBUSINESS.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,3-Mar-15,14-Mar-15
NYPA.GOV,State/Local Govt,Non-Federal Agency,WHITE PLAINS,NY,ACTIVE,5-Aug-14,30-Sep-15
NYPREPARE.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,4-Sep-13,5-Aug-14
NYSCANALS.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,2-Oct-14,18-Dec-15
NYSDHCR.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,25-Jun-13,25-Jun-14
NYSDOT.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,27-Jul-12,1-Sep-13
NYSED.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,4-Aug-14,30-Sep-15
NYSENATE.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,2-Mar-15,19-Mar-16
NYSTART.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,9-Mar-15,9-Feb-16
NYSTAX.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,22-Jul-14,30-Sep-15
NYSTHRUWAY.GOV,State/Local Govt,Non-Federal Agency,Albany,NY,ACTIVE,26-Jan-15,24-Mar-16
OCFODC.GOV,State/Local Govt,Non-Federal Agency,Washington,DC,ACTIVE,2-Oct-14,20-Nov-15
OCPR.GOV,State/Local Govt,Non-Federal Agency,San Juan,PR,ACTIVE,21-Oct-14,28-Sep-15
ODESSA-TX.GOV,State/Local Govt,Non-Federal Agency,Odessa,TX,ACTIVE,2-Jul-14,30-Sep-15
OGALLALA-NE.GOV,State/Local Govt,Non-Federal Agency,Ogallala,NE,ACTIVE,12-Aug-14,30-Sep-15
OH.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,3-Sep-15
OHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,3-Sep-15
OHIOAGRICULTURE.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,3-Sep-15
OHIOAMBASSADOR.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,24-Aug-12,8-Sep-13
OHIOANALYTICS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,22-Apr-14,7-May-15
OHIOATTORNEYGENERAL.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,29-Dec-14,8-Jan-16
OHIOAUDITOR.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,1-Dec-14,29-Dec-15
OHIOBMV.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,29-Dec-14,8-Jan-16
OHIOBONDS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,21-May-12,29-Jun-13
OHIOCENTERFORNURSING.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,25-Sep-14,24-Oct-15
OHIOCHECKBOOK.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,17-Dec-14,17-Dec-15
OHIOCOURTOFCLAIMS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,30-Jul-14,14-Aug-15
OHIOCOURTS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,29-Dec-14,16-Jan-16
OHIODNR.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,30-Sep-15
OHIOHERETOHELP.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,26-Jun-14,20-Jul-15
OHIOHOUSE.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,26-Feb-15,29-Mar-16
OHIOHOUSINGLOCATOR.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,22-Apr-14,18-May-15
OHIOJOBS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Mar-14,10-Apr-15
OHIOJUDICIALCENTER.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Oct-14,15-Nov-15
OHIOLIVESTOCKCARESTANDARDS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,25-Jun-13,20-Jul-14
OHIOLIVESTOCKCARESTANDARDSBOARD.GOV,State/Local Govt,Non-Federal Agency,Reynoldsburg,OH,ACTIVE,25-Apr-13,7-May-14
OHIOMEANSACCESSIBILITY.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,28-May-14,28-May-15
OHIOMEANSJOBS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Mar-14,10-Apr-15
OHIOMEANSTRAINING.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,26-Feb-15,20-Mar-16
OHIOMEANSVETERANSJOBS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,26-Jun-14,5-Jul-15
OHIONOSMOKELAW.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,28-Jan-15,28-Feb-16
OHIOPMP.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Mar-14,21-Apr-15
OHIORED.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,28-May-14,18-Jun-15
OHIORESPONDS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,29-Dec-14,24-Jan-16
OHIOSAFEID.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,26-Sep-15
OHIOSECRETARYOFSTATE.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,22-Apr-14,4-May-15
OHIOSENATE.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Mar-14,3-Apr-15
OHIOSUPREMECOURT.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,26-Jun-14,20-Jul-15
OHIOTALENTREADY.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Sep-11,24-Oct-12
OHIOTAXAMNESTY.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,28-Jan-13,7-Feb-14
OHIOTHIRDFRONTIER.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,28-May-14,22-Jun-15
OHIOTPES.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,28-Jan-15,10-Feb-16
OHIOTRAILS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Mar-14,15-Apr-15
OHIOTREASURER.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,22-Apr-14,31-May-15
OHIOVALUESVETERANS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,30-Jul-14,30-Jul-15
OHIOVALUESVETS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,30-Jul-14,30-Jul-15
OHIOVET.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Mar-14,16-Apr-15
OHIOVETERANSHOME.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,8-Sep-15
OHIOVETHOF.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,14-Sep-15
OHIOVETS.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,27-Mar-14,16-Apr-15
OHIOVETSHOF.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,19-Aug-14,14-Sep-15
OK.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,5-Mar-15,30-Sep-15
OKC.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,2-Jul-14,30-Sep-15
OKDHS.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,3-Dec-14,16-Dec-15
OKDRS.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,11-Mar-14,9-Jun-15
OKGEOSURVEY1.GOV,State/Local Govt,Non-Federal Agency,LEONARD,OK,ACTIVE,6-Nov-14,30-Sep-15
OKHOUSE.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,15-Jul-14,30-Sep-15
OKLAHOMA.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,5-Mar-15,30-Sep-15
OKLAHOMAWORKS.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,29-Dec-14,29-Dec-15
OKLATOURISM.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,14-Jun-12,9-Jun-13
OKLEGISLATURE.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,15-Jul-14,14-Sep-15
OKSENATE.GOV,State/Local Govt,Non-Federal Agency,Oklahoma City,OK,ACTIVE,15-Jul-14,28-Sep-15
OLATHEKS.GOV,State/Local Govt,Non-Federal Agency,Olathe,KS,ACTIVE,19-Dec-13,30-Sep-14
OLDLYME-CT.GOV,State/Local Govt,Non-Federal Agency,Old Lyme,CT,ACTIVE,2-Jul-14,30-Sep-15
OLYMPIA-WA.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA,ACTIVE,9-Oct-14,30-Sep-15
OLYMPIAWA.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA,ACTIVE,9-Oct-14,30-Sep-15
ONESTOPFLORIDA.GOV,State/Local Govt,Non-Federal Agency,Tallahassee,FL,ACTIVE,4-Feb-15,4-Feb-16
ONSLOWCOUNTYNC.GOV,State/Local Govt,Non-Federal Agency,Jacksonville,NC,ACTIVE,7-Jul-14,25-Aug-15
OPC-DC.GOV,State/Local Govt,Non-Federal Agency,Washington,DC,ACTIVE,6-Oct-14,30-Sep-15
OPELIKA-AL.GOV,State/Local Govt,Non-Federal Agency,Opelika,AL,ACTIVE,24-Jul-14,24-Jul-15
OPEN-DC.GOV,State/Local Govt,Non-Federal Agency,Washington,DC,ACTIVE,27-Nov-13,27-Nov-14
OPENOHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,3-Nov-14,3-Nov-15
OR-MEDICAID.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,24-Nov-14,8-Dec-15
OR.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,30-May-14,27-Aug-15
ORANGE-CT.GOV,State/Local Govt,Non-Federal Agency,Orange,CT,ACTIVE,22-Sep-14,30-Sep-15
ORCLIMATECHANGE.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,20-Jan-15,20-Mar-16
OREGON.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,30-May-14,27-Aug-15
OREGONATTORNEYGENERAL.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,17-Nov-14,17-Dec-15
OREGONBENEFITSONLINE.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,15-Aug-14,29-Aug-15
OREGONBUDGET.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,3-Feb-15,2-Apr-16
OREGONCHILDSUPPORT.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,24-Nov-14,23-Dec-15
OREGONCONSUMER.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,6-Jan-15,4-Feb-16
OREGONFORESTRY.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,5-Jan-15,26-Jan-16
OREGONHEALTHCARE.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,29-Aug-14,29-Aug-15
OREGONHEALTHYKIDS.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,5-Jan-15,18-Jan-16
OREGONHOMEOWNERSUPPORT.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,15-Aug-14,29-Aug-15
OREGONLEGISLATURE.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,5-Jan-15,2-Feb-16
OREGONMETRO.GOV,State/Local Govt,Non-Federal Agency,Portland,OR,ACTIVE,24-Nov-14,4-Feb-16
OREGONRX.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,18-Aug-14,27-Aug-15
OREGONSTUDENTAID.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,24-Dec-14,7-Jan-16
OREGONUSF.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,5-Jan-15,30-Dec-15
OREGONVOTES.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,30-May-14,27-Jun-15
ORHEALTHCARE.GOV,State/Local Govt,Non-Federal Agency,Salem,OR,ACTIVE,29-Aug-14,29-Aug-15
OSE-CT.GOV,State/Local Govt,Non-Federal Agency,Hartford,CT,ACTIVE,1-Aug-12,31-Aug-13
OTAYWATER.GOV,State/Local Govt,Non-Federal Agency,Spring Valley,CA,ACTIVE,8-Sep-14,30-Sep-14
OUTDOORNEBRASKA.GOV,State/Local Govt,Non-Federal Agency,Lincoln,NE,ACTIVE,2-Jul-14,27-Aug-15
OVERLANDPARKKS.GOV,State/Local Govt,Non-Federal Agency,Overland Park,KS,ACTIVE,4-Aug-14,2-Sep-15
OXFORD-CT.GOV,State/Local Govt,Non-Federal Agency,Oxford,CT,ACTIVE,2-Sep-14,30-Sep-15
PA.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,30-Sep-14,30-Sep-15
PAACPAMMMI.GOV,State/Local Govt,Non-Federal Agency,Lansing,MI,ACTIVE,27-Oct-14,25-Jan-16
PAAUDITOR.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,30-Jan-15,30-Jan-16
PACIFICFLYWAY.GOV,State/Local Govt,Non-Federal Agency,Vancouver,WA,ACTIVE,9-Jun-14,7-Sep-15
PACIFICWA.GOV,State/Local Govt,Non-Federal Agency,Pacific,WA,ACTIVE,23-Sep-14,20-Jul-15
PADILLABAY.GOV,State/Local Govt,Non-Federal Agency,MOUNT VERNON,WA,ACTIVE,19-Sep-14,21-Sep-15
PAHOUSE.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,7-Oct-14,9-Oct-15
PAINVEST.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,23-Dec-14,17-Jan-16
PALMBEACHCOUNTYTAXCOLLECTOR-FL.GOV,State/Local Govt,Non-Federal Agency,West Palm Beach,FL,ACTIVE,12-May-14,6-May-15
PALOALTO-CA.GOV,State/Local Govt,Non-Federal Agency,Palo Alto,CA,ACTIVE,4-Oct-12,30-Sep-13
PANYNJ.GOV,State/Local Govt,Non-Federal Agency,New York,NY,ACTIVE,22-Jul-14,15-Sep-15
PAOPENFORBUSINESS.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,30-Sep-14,30-Sep-15
PARTNERSFORHEALTHTN.GOV,State/Local Govt,Non-Federal Agency,Nashville,TN,ACTIVE,8-Jan-15,1-Apr-16
PASEN.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,21-Aug-14,30-Sep-15
PASENATE.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,30-Oct-14,11-Jan-16
PATREASURY.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,5-Mar-14,5-Apr-15
PAULDING.GOV,State/Local Govt,Non-Federal Agency,Dallas,GA,ACTIVE,7-Jul-14,30-Sep-14
PAY4COLLEGEARIZONA.GOV,State/Local Govt,Non-Federal Agency,Phoenix,AZ,ACTIVE,24-Feb-15,25-Feb-16
PEACHTREECORNERSGA.GOV,State/Local Govt,Non-Federal Agency,PEACHTREE CORNERS,GA,ACTIVE,17-Jul-14,5-Sep-15
PEMBINACOUNTYND.GOV,State/Local Govt,Non-Federal Agency,Cavalier,ND,ACTIVE,2-Jun-14,27-Aug-15
PENNSYLVANIA.GOV,State/Local Govt,Non-Federal Agency,Harrisburg,PA,ACTIVE,30-Sep-14,30-Sep-15
PEORIAAZ.GOV,State/Local Govt,Non-Federal Agency,Peoria,AZ,ACTIVE,8-Sep-14,30-Sep-15
PEQUOTLAKES-MN.GOV,State/Local Govt,Non-Federal Agency,Pequot Lakes,MN,ACTIVE,5-Aug-14,30-Sep-15
PERFORMANCEOHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,24-Aug-12,8-Sep-13
PERRY-GA.GOV,State/Local Govt,Non-Federal Agency,Perry,GA,ACTIVE,12-Aug-14,30-Sep-15
PERRY-WI.GOV,State/Local Govt,Non-Federal Agency,Mount Horeb,WI,ACTIVE,26-Nov-14,23-Feb-16
PHILIPSBURGMT.GOV,State/Local Govt,Non-Federal Agency,Philipsburg,MT,ACTIVE,18-Feb-15,18-Feb-16
PHOENIX.GOV,State/Local Govt,Non-Federal Agency,Phoenix,AZ,ACTIVE,27-Aug-14,30-Sep-15
PIERMONT-NY.GOV,State/Local Govt,Non-Federal Agency,Piermont,NY,ACTIVE,4-Aug-14,7-Sep-15
PILOTPOINTAK.GOV,State/Local Govt,Non-Federal Agency,Pilot Point,AK,ACTIVE,30-Jan-14,31-Jan-15
PINECREST-FL.GOV,State/Local Govt,Non-Federal Agency,Pinecrest,FL,ACTIVE,2-Jul-14,30-Sep-15
PINELLASCOUNTY-FL.GOV,State/Local Govt,Non-Federal Agency,Clearwater,FL,ACTIVE,21-Jul-14,30-Sep-15
PINELLASCOUNTYFL.GOV,State/Local Govt,Non-Federal Agency,Clearwater,FL,ACTIVE,21-Jul-14,30-Sep-15
PINETOPLAKESIDEAZ.GOV,State/Local Govt,Non-Federal Agency,LAKESIDE,AZ,ACTIVE,25-Jul-14,25-Jul-15
PLAINVILLE-CT.GOV,State/Local Govt,Non-Federal Agency,Plainville,CT,ACTIVE,26-Jun-14,17-Sep-15
PLANO.GOV,State/Local Govt,Non-Federal Agency,Plano,TX,ACTIVE,7-Jul-14,30-Sep-15
PLATTSBURG-MO.GOV,State/Local Govt,Non-Federal Agency,Plattsburg,MO,ACTIVE,1-Aug-14,30-Sep-15
POCONOPA.GOV,State/Local Govt,Non-Federal Agency,Tannersville,PA,ACTIVE,3-Feb-15,3-May-16
POMFRETCT.GOV,State/Local Govt,Non-Federal Agency,Pomfret Center,CT,ACTIVE,21-Aug-14,16-Sep-15
PORTAGE-MI.GOV,State/Local Govt,Non-Federal Agency,Portage,MI,ACTIVE,19-Nov-14,30-Sep-15
PORTAGEMI.GOV,State/Local Govt,Non-Federal Agency,Portage,MI,ACTIVE,19-Nov-14,30-Sep-15
PORTSMOUTHVA.GOV,State/Local Govt,Non-Federal Agency,Portsmouth,VA,ACTIVE,3-Sep-14,21-Sep-15
POYNETTE-WI.GOV,State/Local Govt,Non-Federal Agency,Poynette,WI,ACTIVE,8-Sep-14,30-Sep-15
PR.GOV,State/Local Govt,Non-Federal Agency,San Juan,PR,ACTIVE,16-Jan-15,20-Jan-16
PREVENTHAIAZ.GOV,State/Local Govt,Non-Federal Agency,Phoenix,AZ,ACTIVE,15-May-14,3-Aug-15
PRINCEGEORGECOUNTYVA.GOV,State/Local Govt,Non-Federal Agency,Prince George,VA,ACTIVE,9-Jun-14,17-Jul-15
PROVINCETOWN-MA.GOV,State/Local Govt,Non-Federal Agency,Provincetown,MA,ACTIVE,6-Aug-14,30-Sep-15
PUBLICNOTICE-OHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,23-Apr-12,16-May-13
PUERTORICO.GOV,State/Local Govt,Non-Federal Agency,San Juan,PR,ACTIVE,21-Feb-12,20-Jan-13
PULASKICOUNTYVA.GOV,State/Local Govt,Non-Federal Agency,Pulaski,VA,ACTIVE,15-Aug-14,30-Sep-15
PULLMAN-WA.GOV,State/Local Govt,Non-Federal Agency,Pullman,WA,ACTIVE,2-Jul-14,30-Sep-15
PUTNAMCOUNTYTN.GOV,State/Local Govt,Non-Federal Agency,Cookeville,TN,ACTIVE,21-Jul-14,15-Sep-15
QAAZ.GOV,State/Local Govt,Non-Federal Agency,Phoenix,AZ,ACTIVE,29-Aug-14,29-Aug-15
QUALITYFIRSTAZ.GOV,State/Local Govt,Non-Federal Agency,Phoenix,AZ,ACTIVE,26-Feb-14,21-Mar-15
RAMAPO-NY.GOV,State/Local Govt,Non-Federal Agency,Suffern,NY,ACTIVE,8-Jul-14,21-Sep-15
RANDOLPHMAINE.GOV,State/Local Govt,Non-Federal Agency,Randolph,ME,ACTIVE,17-Aug-12,30-Sep-13
READYALABAMA.GOV,State/Local Govt,Non-Federal Agency,Montgomery,AL,ACTIVE,14-Aug-14,21-Aug-15
READYNH.GOV,State/Local Govt,Non-Federal Agency,Concord,NH,ACTIVE,19-Aug-14,19-Aug-15
READYVIRGINIA.GOV,State/Local Govt,Non-Federal Agency,Richmond,VA,ACTIVE,15-Apr-14,16-May-15
READYWV.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV,ACTIVE,24-May-13,18-Jun-14
RECYCLEOHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,22-Apr-14,22-Apr-15
REDDING-CA.GOV,State/Local Govt,Non-Federal Agency,Redding,CA,ACTIVE,3-Sep-13,30-Sep-14
REDISTRICTINGFLORIDA.GOV,State/Local Govt,Non-Federal Agency,Tallahassee,FL,ACTIVE,30-Apr-10,30-Apr-11
REEDSBURGWI.GOV,State/Local Govt,Non-Federal Agency,Reedsburg,WI,ACTIVE,9-Jun-14,7-Sep-15
REGISTERTOVOTENV.GOV,State/Local Govt,Non-Federal Agency,Carson City,NV,ACTIVE,5-May-14,4-May-15
RELAYUTAH.GOV,State/Local Govt,Non-Federal Agency,Salt Lake City,UT,ACTIVE,7-Jul-14,30-Sep-15
RENO.GOV,State/Local Govt,Non-Federal Agency,Reno,NV,ACTIVE,30-Sep-13,30-Sep-14
RENTONWA.GOV,State/Local Govt,Non-Federal Agency,Renton,WA,ACTIVE,23-Oct-12,21-Sep-13
RHODEISLAND.GOV,State/Local Govt,Non-Federal Agency,Providence,RI,ACTIVE,4-Sep-14,30-Sep-15
RI.GOV,State/Local Govt,Non-Federal Agency,Providence,RI,ACTIVE,4-Sep-14,30-Sep-15
RIALTOCA.GOV,State/Local Govt,Non-Federal Agency,Rialto,CA,ACTIVE,25-Aug-14,30-Sep-15
RICHLANDMS.GOV,State/Local Govt,Non-Federal Agency,Richland,MS,ACTIVE,25-Mar-14,5-Apr-15
RIDESHAREWI.GOV,State/Local Govt,Non-Federal Agency,Madison,WI,ACTIVE,7-Jul-14,3-Sep-15
RIDESHAREWISCONSIN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI,ACTIVE,7-Jul-14,3-Sep-15
RIORANCHONM.GOV,State/Local Govt,Non-Federal Agency,Rio Rancho,NM,ACTIVE,5-Mar-15,5-Mar-16
RIVERTONWY.GOV,State/Local Govt,Non-Federal Agency,Riverton,WY,ACTIVE,11-Aug-14,1-Sep-15
ROANOKECOUNTY-VA.GOV,State/Local Govt,Non-Federal Agency,Roanoke,VA,ACTIVE,31-Jul-14,23-Aug-15
ROANOKECOUNTYVA.GOV,State/Local Govt,Non-Federal Agency,Roanoke,VA,ACTIVE,31-Jul-14,23-Aug-15
ROANOKECOUNTYVIRGINIA.GOV,State/Local Govt,Non-Federal Agency,Roanoke,VA,ACTIVE,31-Jul-14,23-Aug-15
ROCHELLEPARKNJ.GOV,State/Local Govt,Non-Federal Agency,Rochelle Park,NJ,ACTIVE,29-Jul-14,30-Sep-15
ROCHESTERMN.GOV,State/Local Govt,Non-Federal Agency,Rochester,MN,ACTIVE,14-Nov-14,15-Sep-15
ROCKINGHAMCOUNTYVA.GOV,State/Local Govt,Non-Federal Agency,Harrisonburg,VA,ACTIVE,22-Sep-14,10-Sep-15
ROCKISLANDTOWNSHIPIL.GOV,State/Local Govt,Non-Federal Agency,Rock Island,IL,ACTIVE,11-Jun-14,11-Jun-15
ROGERSMN.GOV,State/Local Govt,Non-Federal Agency,Rogers,MN,ACTIVE,22-Jul-14,22-Jul-15
ROMI.GOV,State/Local Govt,Non-Federal Agency,Royal Oak,MI,ACTIVE,10-Nov-14,9-Oct-15
ROWANCOUNTYNC.GOV,State/Local Govt,Non-Federal Agency,Salisbury,NC,ACTIVE,5-Aug-14,30-Sep-15
ROYALOAKMI.GOV,State/Local Govt,Non-Federal Agency,Royal Oak,MI,ACTIVE,10-Nov-14,9-Oct-15
RSA-AL.GOV,State/Local Govt,Non-Federal Agency,Montgomery,AL,ACTIVE,8-Jul-14,31-Aug-15
RULEWATCHOHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH,ACTIVE,1-Dec-14,12-Dec-15
SACOMAINE.GOV,State/Local Govt,Non-Federal Agency,Saco,ME,ACTIVE,1-Aug-14,30-Sep-15
SAFEHOMEALABAMA.GOV,State/Local Govt,Non-Federal Agency,Montgomery,AL,ACTIVE,18-Jun-14,17-Aug-15
SAFERFLORIDAHIGHWAYS.GOV,State/Local Govt,Non-Federal Agency,Tallahassee,FL,ACTIVE,6-May-14,12-Jul-15
SAFERFLORIDAROADS.GOV,State/Local Govt,Non-Federal Agency,Tallahassee,FL,ACTIVE,6-May-14,12-Jul-15
SAFESD.GOV,State/Local Govt,Non-Federal Agency,Pierre,SD,ACTIVE,3-Sep-14,1-Dec-15
SAFFORD-AZ.GOV,State/Local Govt,Non-Federal Agency,Safford,AZ,ACTIVE,2-Jul-10,30-Sep-11
SALINA-KS.GOV,State/Local Govt,Non-Federal Agency,Salina,KS,ACTIVE,17-Oct-14,30-Sep-15
SANDIEGO.GOV,State/Local Govt,Non-Federal Agency,San Diego,CA,ACTIVE,30-Jul-14,27-Aug-15
SANNET.GOV,State/Local Govt,Non-Federal Agency,San Diego,CA,ACTIVE,30-Jul-14,1-Sep-15
SANTAANA-CA.GOV,State/Local Govt,Non-Federal Agency,Santa Ana,CA,ACTIVE,4-Sep-13,30-Sep-14
SANTABARBARACA.GOV,State/Local Govt,Non-Federal Agency,Santa Barbara,CA,ACTIVE,2-Sep-14,30-Sep-15
